NodeID,Name,Degree,SI,SRI,Therapeutic_Class
290,Arorab IT 20mg/150mg Capsule SR,414,0.7446043165467626,0.2553956834532374,  GASTRO INTESTINA
291,Sensesit Gel,26,0.046762589928057555,0.9532374100719424,  PAIN ANALGESIC
292,Speeder SP 100mg/325mg/15mg Tablet,228,0.41007194244604317,0.5899280575539568,  PAIN ANALGESIC
293,Vesureb-DSR Capsule,474,0.8525179856115108,0.14748201438848918,  GASTRO INTESTINA
294,Insuman Rapid 40IU/ml Solution for Injection,78,0.14028776978417265,0.8597122302158273,  ANTI DIABETIC 
295,Rabicip D  Capsule SR,4,0.007194244604316547,0.9928057553956835,  GASTRO INTESTINA
296,Neuvert 16mg Tablet,4,0.007194244604316547,0.9928057553956835,  NEURO CNS 
297,Deltel H 40mg/12.5mg Tablet,7,0.012589928057553957,0.987410071942446,  CARDIA
298,Laveran Tablet,52,0.09352517985611511,0.9064748201438849,  ANTI MALARIALS 
299,Feforon Injection,10,0.017985611510791366,0.9820143884892086,  GYNAECOLOGICAL 
300,Gutts 0.3% Eye Drop,190,0.34172661870503596,0.658273381294964,  OPHTHA
301,Xolcef 500mg Tablet,86,0.15467625899280577,0.8453237410071942,  ANTI INFECTIVES 
302,Livrace 500mg Tablet,299,0.5377697841726619,0.46223021582733814,  NEURO CNS 
303,Actovis 2500mcg Injection,124,0.22302158273381295,0.7769784172661871,  VITAMINS MINERALS NUTRIENTS 
304,Beclate 100 hfa Inhaler,7,0.012589928057553957,0.987410071942446,  DERMA 
305,Atorastin 10mg Tablet,46,0.08273381294964029,0.9172661870503597,  CARDIAC 
306,Benipack M 4mg/25mg Tablet,373,0.670863309352518,0.32913669064748197,  CARDIA
307,Fineomet 50mg Tablet,380,0.6834532374100719,0.3165467625899281,  CARDIAC 
308,Moxifur 0.5% Eye Drop,3,0.00539568345323741,0.9946043165467626,  OPHTHA
309,Defmark 6mg Tablet,0,0.0,1.0,  HORMONE
310,Vanbactum 4000mg/500mg Injection,271,0.48741007194244607,0.5125899280575539,  ANTI INFECTIVE
311,Vitcorich 200mg/15mg/500mcg Injection,5,0.008992805755395683,0.9910071942446044,  VITAMINS MINERALS NUTRIENT
312,Jeepam Plus 0.50mg/10mg Tablet,494,0.8884892086330936,0.11151079136690645,  NEURO CN
313,Yepcef LB 200mg Tablet,100,0.17985611510791366,0.8201438848920863,  ANTI INFECTIVE
314,Moxifresh K Ear Drop,1,0.0017985611510791368,0.9982014388489209,  OPHTHA
315,Drowell-M Tablet,437,0.7859712230215827,0.21402877697841727,  GASTRO INTESTINA
316,Bistrepen 400000IU Injection,46,0.08273381294964029,0.9172661870503597,  ANTI INFECTIVE
317,Kisok 200mg Tablet,74,0.13309352517985612,0.8669064748201438,  ANTI INFECTIVES 
318,Krosimo 40mg Injection,166,0.29856115107913667,0.7014388489208634,  GASTRO INTESTINAL 
319,Bestotel 40mg Tablet,23,0.04136690647482014,0.9586330935251799,  CARDIA
320,Glimify-M2 Tablet,20,0.03597122302158273,0.9640287769784173,  ANTI DIABETI
321,Ucifix 100mg Tablet,240,0.4316546762589928,0.5683453237410072,  ANTI INFECTIVES 
322,StayHappi Tranexamic Acid 500mg Tablet,346,0.6223021582733813,0.3776978417266187,  BLOOD RELATED 
323,JOPRAM 10 MG TABLET,46,0.08273381294964029,0.9172661870503597,  NEURO CNS 
324,Q Siz 100mg Tablet,6,0.01079136690647482,0.9892086330935251,  NEURO CN
325,Wonvog 0.3mg Tablet,86,0.15467625899280577,0.8453237410071942,  ANTI DIABETIC 
326,Swace P 100mg/325mg Tablet,233,0.41906474820143885,0.5809352517985611,  PAIN ANALGESIC
327,Prelink M 750mcg/75mg Capsule,332,0.5971223021582733,0.40287769784172667,  NEURO CN
328,Dicillin Forte 500mg Capsule,177,0.3183453237410072,0.6816546762589928,  ANTI INFECTIVES 
329,Lefovio 500mg Tablet,274,0.49280575539568344,0.5071942446043165,  OPHTHAL 
330,Acolate Kid Nasal Drops,3,0.00539568345323741,0.9946043165467626,  RESPIRATORY 
331,Livnete 5gm Injection,10,0.017985611510791366,0.9820143884892086,  GASTRO INTESTINAL 
332,Upodime Dry Syrup Mixed Fruit,12,0.02158273381294964,0.9784172661870504,  ANTI INFECTIVES 
333,Livcare Syrup,59,0.10611510791366907,0.8938848920863309,  GASTRO INTESTINA
334,Philcort 6mg Tablet,1,0.0017985611510791368,0.9982014388489209,  HORMONE
335,Rabemat 20mg Tablet,366,0.658273381294964,0.34172661870503596,  GASTRO INTESTINAL 
336,Atiket Tablet,475,0.85431654676259,0.14568345323741005,  OPHTHAL OTOLOGICAL
337,Exudase 20mg Tablet,90,0.1618705035971223,0.8381294964028777,  PAIN ANALGESICS 
338,Fexovil 120mg Tablet,301,0.5413669064748201,0.4586330935251799,  RESPIRATORY 
339,Cyclopent Eye Drop,1,0.0017985611510791368,0.9982014388489209,  GASTRO INTESTINAL 
340,Sucam Suspension,25,0.044964028776978415,0.9550359712230216,  GASTRO INTESTINAL 
341,Epsoval 500mg Tablet XR,6,0.01079136690647482,0.9892086330935251,  NEURO CNS 
342,Freepar 100mg/325mg Tablet,94,0.16906474820143885,0.8309352517985611,  PAIN ANALGESIC
343,Blecef-O 200 Tablet,0,0.0,1.0,  ANTI INFECTIVE
344,Anirab-DSR Capsule,62,0.11151079136690648,0.8884892086330936,  GASTRO INTESTINA
345,Monti-L 5mg/10mg Tablet,182,0.3273381294964029,0.6726618705035972,  RESPIRATOR
346,Gkon 200mg Tablet,281,0.5053956834532374,0.4946043165467626,  ANTI INFECTIVES 
347,Kiagest H 500mg Injection,295,0.5305755395683454,0.46942446043165464,  GYNAECOLOGICAL 
348,Rifanip 550mg Tablet,340,0.6115107913669064,0.38848920863309355,  GASTRO INTESTINAL 
349,Elicia 8 Tablet,12,0.02158273381294964,0.9784172661870504,  NEURO CNS 
350,Olmeprax AH 20mg/5mg/12.5mg Tablet,215,0.38669064748201437,0.6133093525179856,  CARDIA
351,Clominik 50mg Tablet,304,0.5467625899280576,0.4532374100719424,  GYNAECOLOGICA
352,Glimeto MV 1mg/500mg/0.2mg Tablet,37,0.06654676258992806,0.9334532374100719,  ANTI DIABETI
353,Yourflox 1000mg Injection,2,0.0035971223021582736,0.9964028776978417,  ANTI INFECTIVES 
354,Difpru  Ophthalmic Emulsion,182,0.3273381294964029,0.6726618705035972,  OPHTHAL 
355,Paramag IP 400mg/325mg Tablet,3,0.00539568345323741,0.9946043165467626,  PAIN ANALGESIC
356,Tropan 2.5 Tablet,83,0.14928057553956833,0.8507194244604317,  UROLOGY 
357,Genof OZ 200mg/500mg Tablet,431,0.7751798561151079,0.22482014388489213,  GASTRO INTESTINA
358,Ukopar Infusion,245,0.44064748201438847,0.5593525179856116,  PAIN ANALGESICS 
359,Rabgud LS 75mg/20mg Capsule SR,211,0.37949640287769787,0.6205035971223021,  GASTRO INTESTINA
360,Rabin-DSR Capsule,242,0.4352517985611511,0.564748201438849,  GASTRO INTESTINA
361,Nugestron 200mg Capsule,65,0.11690647482014388,0.8830935251798562,  GYNAECOLOGICAL 
362,Zolpirest 10mg Tablet,2,0.0035971223021582736,0.9964028776978417,  NEURO CNS 
363,Aceflam SP 100mg/325mg/15mg Tablet,60,0.1079136690647482,0.8920863309352518,  PAIN ANALGESIC
364,Rixone-SB 1.5 Injection,3,0.00539568345323741,0.9946043165467626,  ANTI INFECTIVE
365,Tazotam 4000mg/500mg Injection,14,0.025179856115107913,0.9748201438848921,  ANTI INFECTIVE
366,Y Doxime AZ 200mg/250mg Tablet,14,0.025179856115107913,0.9748201438848921,  ANTI INFECTIVE
367,Perfekt DSR Capsule,1,0.0017985611510791368,0.9982014388489209,  GASTRO INTESTINA
368,Capirab D 10mg/20mg Tablet,33,0.05935251798561151,0.9406474820143885,  GASTRO INTESTINA
369,Jeflox-OZ 200mg/500mg Tablet,326,0.5863309352517986,0.4136690647482014,  GASTRO INTESTINA
370,Tindiflox 400 mg/600 mg Tablet,3,0.00539568345323741,0.9946043165467626,  GASTRO INTESTINA
371,Manforce 50mg Tablet,154,0.27697841726618705,0.7230215827338129,  SEX STIMULANTS REJUVENATORS 
372,Rabogest-D Tablet,16,0.02877697841726619,0.9712230215827338,  GASTRO INTESTINA
373,Flezcort 30mg Tablet,103,0.18525179856115107,0.814748201438849,  HORMONE
374,Eszol DSR Capsule,10,0.017985611510791366,0.9820143884892086,  GASTRO INTESTINA
375,Lufix 200mg Tablet,5,0.008992805755395683,0.9910071942446044,  ANTI INFECTIVES 
376,Ivernex 12mg Tablet,398,0.7158273381294964,0.2841726618705036,  ANTI INFECTIVES 
377,Aspan 40mg Tablet,73,0.13129496402877697,0.8687050359712231,  GASTRO INTESTINAL 
378,Met-Pco Care Tablet,10,0.017985611510791366,0.9820143884892086,  GYNAECOLOGICA
379,Efanid Cream,6,0.01079136690647482,0.9892086330935251,  DERMA 
380,Kofarest-PD Syrup,0,0.0,1.0,  RESPIRATOR
381,P-RD Capsule PR,8,0.014388489208633094,0.9856115107913669,  GASTRO INTESTINA
382,Ezofen-Plus Tablet,402,0.7230215827338129,0.2769784172661871,  PAIN ANALGESIC
383,Sazopride MP 2mg/500mg/15mg Tablet,15,0.02697841726618705,0.9730215827338129,  ANTI DIABETI
384,Retizo 10mg Capsule,37,0.06654676258992806,0.9334532374100719,  DERMA 
385,Criticef H 750mg Injection,2,0.0035971223021582736,0.9964028776978417,  ANTI INFECTIVES 
386,Eugest 200mg Injection,7,0.012589928057553957,0.987410071942446,  GYNAECOLOGICAL 
387,S-Vocita 5 Tablet,7,0.012589928057553957,0.987410071942446,  NEURO CNS 
388,Rozutin F 160mg/10mg Tablet,8,0.014388489208633094,0.9856115107913669,  CARDIA
389,Kesrorab D 30mg/20mg Capsule SR,83,0.14928057553956833,0.8507194244604317,  GASTRO INTESTINA
390,Formost 200 Inhaler,10,0.017985611510791366,0.9820143884892086,  RESPIRATOR
391,Tofahenz 5mg Tablet,19,0.0341726618705036,0.9658273381294964,  PAIN ANALGESICS 
392,Threeomycin 500mg Tablet,3,0.00539568345323741,0.9946043165467626,  ANTI INFECTIVES 
393,Bactrocin 1000mg Tablet,238,0.42805755395683454,0.5719424460431655,  ANTI INFECTIVES 
394,Bptan AM 40mg/5mg Tablet,11,0.019784172661870502,0.9802158273381295,  CARDIA
395,Thiother 15mg Injection,47,0.08453237410071943,0.9154676258992805,  ANTI NEOPLASTICS 
396,RZL-DSR Capsule,88,0.15827338129496402,0.841726618705036,  GASTRO INTESTINA
397,Pantapro 40mg Tablet,52,0.09352517985611511,0.9064748201438849,  GASTRO INTESTINAL 
398,Carca 3.125 Tablet,47,0.08453237410071943,0.9154676258992805,  CARDIAC 
399,Effitor 10mg Tablet,28,0.050359712230215826,0.9496402877697842,  CARDIAC 
400,Vanocit Tablet,12,0.02158273381294964,0.9784172661870504,  NEURO CNS 
401,Ibrukem Capsule,274,0.49280575539568344,0.5071942446043165,  ANTI NEOPLASTICS 
402,Moxiconch-LB Tablet,18,0.03237410071942446,0.9676258992805755,  ANTI INFECTIVE
403,Obimet GX 4 Tablet PR,36,0.06474820143884892,0.935251798561151,  ANTI DIABETI
404,Lipikind EZ 10mg/10mg Tablet,39,0.07014388489208633,0.9298561151079137,  CARDIA
405,Pregabid 75 Capsule,258,0.46402877697841727,0.5359712230215827,  NEURO CNS 
406,Taz 60mg Tablet SR,13,0.023381294964028777,0.9766187050359713,  CARDIAC 
407,Ulti-Cin 500 Tablet,0,0.0,1.0,  ANTI INFECTIVES 
408,Ky Zilos 40mg Tablet,24,0.04316546762589928,0.9568345323741008,  GASTRO INTESTINAL 
409,Regestrone CR 15mg Tablet,4,0.007194244604316547,0.9928057553956835,  GYNAECOLOGICAL 
410,Ark-TH4 Tablet,288,0.5179856115107914,0.48201438848920863,  PAIN ANALGESIC
411,Pitacin-D Tablet,392,0.7050359712230215,0.29496402877697847,  GASTRO INTESTINA
412,Welcin D 10mg/325mg Tablet,291,0.5233812949640287,0.47661870503597126,  NEURO CN
413,Ondawem Injection,236,0.4244604316546763,0.5755395683453237,  GASTRO INTESTINAL 
414,Vorgun GM 2mg/1000mg/0.3mg Tablet SR,10,0.017985611510791366,0.9820143884892086,  ANTI DIABETI
415,Mucogen 100mg Tablet,327,0.5881294964028777,0.4118705035971223,  GASTRO INTESTINAL 
416,Ozramont FX 10mg/120mg Tablet,335,0.6025179856115108,0.3974820143884892,  RESPIRATOR
417,Fexodis 180mg Tablet,1,0.0017985611510791368,0.9982014388489209,  RESPIRATORY 
418,Deflanet 6 Tablet,275,0.49460431654676257,0.5053956834532374,  HORMONE
419,Wudbalin Forte 2500mcg Injection,20,0.03597122302158273,0.9640287769784173,  VITAMINS MINERALS NUTRIENT
420,Moxysung LB 500mg Capsule,3,0.00539568345323741,0.9946043165467626,  ANTI INFECTIVE
421,Ofloxyl OZ 200mg/500mg Tablet,340,0.6115107913669064,0.38848920863309355,  GASTRO INTESTINA
422,Lavizolam P 0.25mg/20mg Tablet,230,0.4136690647482014,0.5863309352517986,  NEURO CN
423,Biomef TX Tablet,25,0.044964028776978415,0.9550359712230216,  BLOOD RELATE
424,Fluxm 3200IU Injection,26,0.046762589928057555,0.9532374100719424,  BLOOD RELATED 
425,Flowery-AM Cough Syrup,383,0.6888489208633094,0.3111510791366906,  RESPIRATOR
426,Ofstan 200mg Tablet,16,0.02877697841726619,0.9712230215827338,  ANTI INFECTIVES 
427,Dusmont L 5mg/10mg Tablet,277,0.4982014388489209,0.5017985611510791,  RESPIRATOR
428,Tacrel Ointment,2,0.0035971223021582736,0.9964028776978417,  ANTI NEOPLASTICS 
429,Valprosh 500mg Tablet CR,220,0.39568345323741005,0.60431654676259,  NEURO CNS 
430,Asmarryl Syrup,46,0.08273381294964029,0.9172661870503597,  RESPIRATOR
431,Mofetyl-S 360 Tablet,1,0.0017985611510791368,0.9982014388489209,  ANTI NEOPLASTICS 
432,Funix B Cream,220,0.39568345323741005,0.60431654676259,  DERM
433,Floxant OZ 100mg/250mg Tablet,318,0.5719424460431655,0.42805755395683454,  GASTRO INTESTINA
434,Tenoha 20mg Tablet,2,0.0035971223021582736,0.9964028776978417,  ANTI DIABETIC 
435,VALENT R  TABLET 80 MG/2.5 MG,9,0.01618705035971223,0.9838129496402878,  CARDIA
436,Yespram 10mg Tablet,47,0.08453237410071943,0.9154676258992805,  NEURO CNS 
437,Doxystat LB 100mg Capsule,5,0.008992805755395683,0.9910071942446044,  ANTI INFECTIVE
438,Richdox-CV Plus Dry Syrup,18,0.03237410071942446,0.9676258992805755,  ANTI INFECTIVE
439,METOR 10MG TABLET,140,0.2517985611510791,0.7482014388489209,  CARDIAC 
440,Nimbu 100mg Tablet DT,1,0.0017985611510791368,0.9982014388489209,  PAIN ANALGESIC
441,Lift 250mg Tablet,86,0.15467625899280577,0.8453237410071942,  OPHTHAL 
442,Di Prex 500mg Tablet ER,334,0.6007194244604317,0.3992805755395683,  NEURO CNS 
443,Etosam 300mg Tablet ER,1,0.0017985611510791368,0.9982014388489209,  PAIN ANALGESICS 
444,Defispas 10mg/250mg Tablet,55,0.09892086330935251,0.9010791366906474,  PAIN ANALGESIC
445,Fitglim M 2mg/500mg Tablet,4,0.007194244604316547,0.9928057553956835,  ANTI DIABETI
446,Netnac T 100mg/8mg Tablet,0,0.0,1.0,  PAIN ANALGESIC
447,Ibibull 250mg Suspension,158,0.2841726618705036,0.7158273381294964,  PAIN ANALGESICS 
448,Hazir LB 500mg Tablet,57,0.10251798561151079,0.8974820143884892,  ANTI INFECTIVE
449,V I- VTZ Vaginal Suppository,12,0.02158273381294964,0.9784172661870504,  GYNAECOLOGICA
450,Prusent 2mg Tablet,9,0.01618705035971223,0.9838129496402878,  GASTRO INTESTINAL 
451,Vascorac-Q Softgel Capsule,0,0.0,1.0,  VITAMINS MINERALS NUTRIENTS 
452,Rindopril-D Tablet,79,0.1420863309352518,0.8579136690647482,  CARDIA
453,Tegoyes 4.35mg/11.8mg/15mg Capsule,404,0.7266187050359713,0.27338129496402874,  ANTI NEOPLASTIC
454,Acmetel 40 Tablet,201,0.36151079136690645,0.6384892086330936,  CARDIA
455,Onimar 400mg Tablet,227,0.40827338129496404,0.591726618705036,  RESPIRATORY 
456,Mnc Ointment,6,0.01079136690647482,0.9892086330935251,  DERM
457,Permo C Soap,13,0.023381294964028777,0.9766187050359713,  DERM
458,Timobrim Eye Drop,45,0.08093525179856115,0.9190647482014389,  OPHTHA
459,Forcef 250mg Injection,1,0.0017985611510791368,0.9982014388489209,  ANTI INFECTIVES 
460,Spaxim S 500mg/250mg Injection,0,0.0,1.0,  ANTI INFECTIVE
461,Ribpan OD 30mg/40mg Capsule,500,0.8992805755395683,0.1007194244604317,  GASTRO INTESTINA
462,Pregarica 300mg Capsule,46,0.08273381294964029,0.9172661870503597,  NEURO CNS 
463,Vriptan M 1000mg/20mg Tablet SR,56,0.10071942446043165,0.8992805755395683,  ANTI DIABETI
464,Goldpas DV 80mg/250mg Tablet,242,0.4352517985611511,0.564748201438849,  GASTRO INTESTINA
465,Isozen 20mg Soft Gelatin Capsule,188,0.3381294964028777,0.6618705035971223,  DERMA 
466,Xim Turbo 250mg Tablet,6,0.01079136690647482,0.9892086330935251,  ANTI INFECTIVES 
467,Lmx Forte Syrup,26,0.046762589928057555,0.9532374100719424,  ANTI INFECTIVE
468,Pevicet M 5mg/10mg Tablet,345,0.6205035971223022,0.3794964028776978,  RESPIRATOR
469,Azolbest-KT Cream,1,0.0017985611510791368,0.9982014388489209,  DERM
470,Rythnac SP 100mg/325mg/15mg Tablet,3,0.00539568345323741,0.9946043165467626,  PAIN ANALGESIC
471,Gatox 0.3% Eye Drop,3,0.00539568345323741,0.9946043165467626,  OPHTHA
472,Briocof Syrup,223,0.4010791366906475,0.5989208633093526,  RESPIRATOR
473,Valpam 250mg Tablet ER,304,0.5467625899280576,0.4532374100719424,  NEURO CNS 
474,Fincef-AZ Tablet,3,0.00539568345323741,0.9946043165467626,  ANTI INFECTIVE
475,Metosartan LN 25 Tablet ER,322,0.579136690647482,0.42086330935251803,  CARDIA
476,Nitoday 2.6mg Tablet CR,459,0.8255395683453237,0.17446043165467628,  CARDIAC 
477,Mepresso T 4mg Tablet,80,0.14388489208633093,0.8561151079136691,  HORMONES 
478,Fenamol MR 250mg/50mg/325mg Tablet,390,0.7014388489208633,0.2985611510791367,  PAIN ANALGESIC
479,Antec 150mg Tablet,5,0.008992805755395683,0.9910071942446044,  GASTRO INTESTINAL 
480,Nexofast Gel,73,0.13129496402877697,0.8687050359712231,  PAIN ANALGESIC
481,Nizatel Beta 50 Tablet ER,180,0.3237410071942446,0.6762589928057554,  CARDIA
482,Flyflox OZ 200mg/500mg Tablet,386,0.6942446043165468,0.3057553956834532,  GASTRO INTESTINA
483,Perin 10mg Tablet,135,0.24280575539568344,0.7571942446043165,  GASTRO INTESTINAL 
484,Jonflox 100mg/5ml Syrup,25,0.044964028776978415,0.9550359712230216,  ANTI INFECTIVES 
485,Asnim-P Tablet,2,0.0035971223021582736,0.9964028776978417,  PAIN ANALGESIC
486,Mezokast-LC Tablet,3,0.00539568345323741,0.9946043165467626,  RESPIRATOR
487,Acetam 500mg Tablet,5,0.008992805755395683,0.9910071942446044,  NEURO CNS 
488,Olpidem 10mg Tablet,371,0.6672661870503597,0.33273381294964033,  NEURO CNS 
489,Bilamove Tablet,418,0.7517985611510791,0.24820143884892087,  RESPIRATOR
490,Bravoclav 375 Tablet,398,0.7158273381294964,0.2841726618705036,  ANTI INFECTIVE
491,Kayaheal D Tablet,294,0.5287769784172662,0.47122302158273377,  PAIN ANALGESIC
492,Clocal D3 Tablet,74,0.13309352517985612,0.8669064748201438,  VITAMINS MINERALS NUTRIENT
493,Biocid 40mg Capsule,485,0.8723021582733813,0.1276978417266187,  GASTRO INTESTINAL 
494,Influben Kid Oral Suspension Sweet Orange,253,0.4550359712230216,0.5449640287769784,  PAIN ANALGESIC
495,Neophyllin 84.7mg/25.3mg Injection,5,0.008992805755395683,0.9910071942446044,  RESPIRATOR
496,Alpuric 100mg Tablet,227,0.40827338129496404,0.591726618705036,  PAIN ANALGESIC
497,Scanonerve-NT 400mg/10mg Tablet,469,0.8435251798561151,0.15647482014388492,  NEURO CN
498,Nutrol-Cold Tablet,78,0.14028776978417265,0.8597122302158273,  RESPIRATOR
499,Predace 16 Tablet,4,0.007194244604316547,0.9928057553956835,  HORMONES 
500,Gabamer 100mg Tablet,450,0.8093525179856115,0.19064748201438853,  NEURO CNS 
501,Panvis D 30mg/40mg Capsule SR,12,0.02158273381294964,0.9784172661870504,  GASTRO INTESTINA
502,Lacef Drop,2,0.0035971223021582736,0.9964028776978417,  ANTI INFECTIVES 
503,Dzethro 250mg Tablet,126,0.22661870503597123,0.7733812949640287,  ANTI INFECTIVES 
504,Jakold M Kid Syrup,6,0.01079136690647482,0.9892086330935251,  RESPIRATOR
505,Mentadem 10mg Tablet,2,0.0035971223021582736,0.9964028776978417,  NEURO CNS 
506,Ciprolone 500 Tablet,30,0.0539568345323741,0.9460431654676259,  GASTRO INTESTINAL 
507,Fenti Vaginal Capsule,260,0.4676258992805755,0.5323741007194245,  DERMA 
508,Diberyl PM 2mg/500mg/15mg Tablet SR,11,0.019784172661870502,0.9802158273381295,  ANTI DIABETI
509,Benimox 500 Capsule,272,0.4892086330935252,0.5107913669064748,  ANTI INFECTIVES 
510,Xarocad 15mg Tablet,277,0.4982014388489209,0.5017985611510791,  BLOOD RELATED 
511,Wonazin 25mg Tablet,331,0.5953237410071942,0.4046762589928058,  NEURO CNS 
512,Gesicare-TH Plus Tablet,87,0.1564748201438849,0.8435251798561151,  PAIN ANALGESIC
513,Septigard Ointment,5,0.008992805755395683,0.9910071942446044,  DERM
514,Oronac MR Tablet,119,0.21402877697841727,0.7859712230215827,  PAIN ANALGESIC
515,Cutisalic 6 Ointment,89,0.16007194244604317,0.8399280575539568,  DERM
516,Sylcoff-X Syrup Sugar Free,12,0.02158273381294964,0.9784172661870504,  RESPIRATOR
517,Ramiven 200mg Tablet,2,0.0035971223021582736,0.9964028776978417,  ANTI NEOPLASTIC
518,GATRI OZ 200 MG/500 MG TABLET,223,0.4010791366906475,0.5989208633093526,  GASTRO INTESTINA
519,Tralic MF 80mg/250mg Tablet,15,0.02697841726618705,0.9730215827338129,  GASTRO INTESTINA
520,Thynex Tablet,193,0.3471223021582734,0.6528776978417266,  VITAMINS MINERALS NUTRIENTS 
521,Wonzest 200 SR Tablet,298,0.5359712230215827,0.46402877697841727,  GYNAECOLOGICAL 
522,Folzia Tablet,1,0.0017985611510791368,0.9982014388489209,  VITAMINS MINERALS NUTRIENT
523,Visilube 0.5% Eye Drop,92,0.16546762589928057,0.8345323741007195,  OPHTHAL 
524,Rynkold-DS Oral Suspension,45,0.08093525179856115,0.9190647482014389,  RESPIRATOR
525,Erix-IT Capsule SR,17,0.030575539568345324,0.9694244604316546,  GASTRO INTESTINA
526,Panto D Tablet,336,0.60431654676259,0.39568345323741005,  GASTRO INTESTINA
527,Cekoda 100mg Oral Suspension,2,0.0035971223021582736,0.9964028776978417,  ANTI INFECTIVES 
528,Linetic Dry Syrup,1,0.0017985611510791368,0.9982014388489209,  ANTI INFECTIVES 
529,G@max CV 500mg/125mg Tablet,226,0.4064748201438849,0.5935251798561151,  ANTI INFECTIVE
530,Ampi 1000mg Injection,187,0.3363309352517986,0.6636690647482014,  ANTI INFECTIVES 
531,Levomerz-M Syrup,30,0.0539568345323741,0.9460431654676259,  RESPIRATOR
532,Cofar ABR Syrup,289,0.5197841726618705,0.4802158273381295,  RESPIRATOR
533,Glimisave M 3 Tablet PR,3,0.00539568345323741,0.9946043165467626,  ANTI DIABETI
534,Lupisure 40mg Tablet,26,0.046762589928057555,0.9532374100719424,  CARDIAC 
535,Kromed G 2mg/500mg Tablet SR,6,0.01079136690647482,0.9892086330935251,  ANTI DIABETI
536,Clomit 25mg Tablet,89,0.16007194244604317,0.8399280575539568,  GYNAECOLOGICA
537,Paraxin Suspension,318,0.5719424460431655,0.42805755395683454,  OTOLOGICALS 
538,Mytex 125mg Syrup,0,0.0,1.0,  ANTI INFECTIVES 
539,Fluwel Syrup,44,0.07913669064748201,0.920863309352518,  RESPIRATOR
540,Arifine 10mg Tablet,311,0.5593525179856115,0.4406474820143885,  NEURO CN
541,Fexocet 180mg Tablet,418,0.7517985611510791,0.24820143884892087,  RESPIRATORY 
542,Dbose 0.3mg Tablet,11,0.019784172661870502,0.9802158273381295,  ANTI DIABETIC 
